Campanha,Conjunto_Anuncios,Anuncio,Status_Veiculacao,Nivel_Veiculacao,Config_Atribuicao,Tipo_Resultado,Resultados,Alcance,Impressoes,Custo_Resultado,Qualidade,Taxa_Engajamento,Taxa_Conversao,Investimento,Frequencia,Cliques_Link,CPC,Cliques_Link_Unicos,CTR_Unico,Custo_Clique_Unico,Cadastros,Custo_Cadastro,Inicio_Relatorios,Fim_Relatorios,CPA,Apelido
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,VIDEO|HABITOS|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,235122.0,235122,244712,1.28,–,–,–,300.0,1.04078734,0.0,,,,0.47169811,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|21-09-COMBATE-AO-ALZHEIMER-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,183721.0,183721,183721,1.63,–,–,–,300.0,1.0,95.0,3.15789474,95.0,0.05170884,2.45901639,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|21-09-COMBATE-AO-ALZHEIMER-STORY-IG,CARROSSEL|HABITOS|21-09-COMBATE-AO-ALZHEIMER-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,183721.0,183721,183721,1.63,–,–,–,300.0,1.0,95.0,3.15789474,95.0,0.05170884,2.45901639,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,231415.0,231415,231415,1.3,–,–,–,300.0,1.0,75.0,4.0,75.0,0.03240931,1.72413793,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,VIDEO|HABITOS|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,231415.0,231415,231415,1.3,–,–,–,300.0,1.0,75.0,4.0,75.0,0.03240931,1.72413793,0.0,,2023-06-01,2023-11-30,300.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|06-09-SAUDE-SEM-FRAUDE-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,174016.0,174016,174016,1.15,–,–,–,200.0,1.0,0.0,,,,5.88235294,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|06-09-SAUDE-SEM-FRAUDE-STORY-IG,FOTO|HABITOS|06-09-SAUDE-SEM-FRAUDE-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,174016.0,174016,174016,1.15,–,–,–,200.0,1.0,0.0,,,,5.88235294,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,81988.0,164265,276729,0.03,–,–,–,2399.95,1.6846498,1430.0,1.67828671,1375.0,0.83706206,0.24721364,0.0,,2023-06-01,2023-11-30,2399.95,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|23-10-OUTUBRO-ROSA-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2168.0,21619,27817,0.18,–,–,–,400.0,1.28669226,32.0,12.5,31.0,0.14339239,0.16934801,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|23-10-OUTUBRO-ROSA-FB,FOTO|HABITOS|23-10-OUTUBRO-ROSA-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2168.0,21619,27817,0.18,Acima da média,Na média,Abaixo da média – 35% mais baixos dos anúncios,400.0,1.28669226,32.0,12.5,31.0,0.14339239,0.16934801,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|20-10-OUTUBRO-ROSA,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2132.0,25032,29555,0.19,–,–,–,400.0,1.18068872,3.0,133.33333333,3.0,0.01198466,0.18281536,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|20-10-OUTUBRO-ROSA,FOTO|HABITOS|20-10-OUTUBRO-ROSA-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2132.0,25032,29555,0.19,Na média,Na média,Abaixo da média – 35% mais baixos dos anúncios,400.0,1.18068872,3.0,133.33333333,3.0,0.01198466,0.18281536,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|20-10-OSTEOPOROSE,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2263.0,19736,27034,0.14,–,–,–,319.98,1.36978111,1.0,319.98,1.0,0.00506688,0.12383127,0.0,,2023-06-01,2023-11-30,319.98,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|20-10-OSTEOPOROSE,FOTO|HABITOS|20-10-OSTEOPOROSE-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2263.0,19736,27034,0.14,Acima da média,Na média,Abaixo da média – 35% mais baixos dos anúncios,319.98,1.36978111,1.0,319.98,1.0,0.00506688,0.12383127,0.0,,2023-06-01,2023-11-30,319.98,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|27-10-OUTUBRO-ROSA-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1376.0,12165,15224,0.2,–,–,–,280.0,1.2514591,0.0,,,,0.19704433,0.0,,2023-06-01,2023-11-30,280.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|27-10-OUTUBRO-ROSA-FB,FOTO|HABITOS|27-10-OUTUBRO-ROSA-FB — Cópia,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1376.0,12165,15224,0.2,Na média,Na média,Abaixo da média – 35% mais baixos dos anúncios,280.0,1.2514591,0.0,,,,0.19704433,0.0,,2023-06-01,2023-11-30,280.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|13-10-THAISA-LEAL-BISCOITO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,24181.0,45252,61045,0.01,–,–,–,200.0,1.34900115,807.0,0.24783147,787.0,1.73914965,0.1242236,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|13-10-THAISA-LEAL-BISCOITO-FB,VIDEO|HABITOS|13-10-THAISA-LEAL-BISCOITO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,24181.0,45252,61045,0.01,–,–,–,200.0,1.34900115,807.0,0.24783147,787.0,1.73914965,0.1242236,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|07-10-JACQUE-BOLO-LEITE-NINHO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,18403.0,32436,45218,0.01,–,–,–,200.0,1.39406832,457.0,0.43763676,440.0,1.35651745,0.21645022,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|07-10-JACQUE-BOLO-LEITE-NINHO-FB,VIDEO|HABITOS|07-10-JACQUE-BOLO-LEITE-NINHO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,18403.0,32436,45218,0.01,–,–,–,200.0,1.39406832,457.0,0.43763676,440.0,1.35651745,0.21645022,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|05-10-ACREDITACAO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1285.0,9469,13632,0.16,–,–,–,200.0,1.43964516,17.0,11.76470588,16.0,0.16897244,0.12944984,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|05-10-ACREDITACAO-FB,FOTO|HABITOS|05-10-ACREDITACAO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1285.0,9469,13632,0.16,–,–,–,200.0,1.43964516,17.0,11.76470588,16.0,0.16897244,0.12944984,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|13-10-THAISA-LEAL-BISCOITO-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,16327.0,25223,28754,0.01,–,–,–,199.99,1.13999128,63.0,3.17444444,61.0,0.24184276,1.98009901,0.0,,2023-06-01,2023-11-30,199.99,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|13-10-THAISA-LEAL-BISCOITO-IG,VIDEO|HABITOS|13-10-THAISA-LEAL-BISCOITO-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,16327.0,25223,28754,0.01,–,–,–,199.99,1.13999128,63.0,3.17444444,61.0,0.24184276,1.98009901,0.0,,2023-06-01,2023-11-30,199.99,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|07-10-JACQUE-BOLO-LEITE-NINHO-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,13853.0,24688,28450,0.01,–,–,–,199.98,1.15238172,50.0,3.9996,49.0,0.19847699,2.35270588,0.0,,2023-06-01,2023-11-30,199.98,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|07-10-JACQUE-BOLO-LEITE-NINHO-IG,VIDEO|HABITOS|07-10-JACQUE-BOLO-LEITE-NINHO-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,13853.0,24688,28450,0.01,–,–,–,199.98,1.15238172,50.0,3.9996,49.0,0.19847699,2.35270588,0.0,,2023-06-01,2023-11-30,199.98,MUDE1HABITO|2023-OUTUBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,194330.0,224001,443947,0.01,–,–,–,2160.0,1.9818974,282.0,7.65957447,278.0,0.12410659,0.28272251,0.0,,2023-06-01,2023-11-30,2160.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,36097.0,77361,97642,0.01,–,–,–,400.0,1.26216052,0.0,,,,0.18289895,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-FB,VIDEO|HABITOS|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,36097.0,77361,97642,0.01,–,–,–,400.0,1.26216052,0.0,,,,0.18289895,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,28795.0,57216,64816,0.01,–,–,–,360.0,1.13282998,194.0,1.8556701,192.0,0.33557047,1.24567474,0.0,,2023-06-01,2023-11-30,360.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-IG,VIDEO|HABITOS|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,28795.0,57216,64816,0.01,–,–,–,360.0,1.13282998,194.0,1.8556701,192.0,0.33557047,1.24567474,0.0,,2023-06-01,2023-11-30,360.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|18-08-THAISA-LEAL-CAFE-DA-MANHA-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,30583.0,51040,70204,0.01,–,–,–,360.0,1.37547022,0.0,,,,0.24064171,0.0,,2023-06-01,2023-11-30,360.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|18-08-THAISA-LEAL-CAFE-DA-MANHA-FB,VIDEO|HABITOS|18-08-THAISA-LEAL-CAFE-DA-MANHA-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,30583.0,51040,70204,0.01,–,–,–,360.0,1.37547022,0.0,,,,0.24064171,0.0,,2023-06-01,2023-11-30,360.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|INSTITUCIONAL|22-08-TELEATENDIMENTO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1458.0,6198,9466,0.16,–,–,–,240.0,1.52726686,2.0,120.0,2.0,0.03226847,0.16551724,0.0,,2023-06-01,2023-11-30,240.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|INSTITUCIONAL|22-08-TELEATENDIMENTO-FB,VIDEO|HABITOS|22-08-TELEATENDIMENTO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1458.0,6198,9466,0.16,–,–,–,240.0,1.52726686,2.0,120.0,2.0,0.03226847,0.16551724,0.0,,2023-06-01,2023-11-30,240.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|04-08-CAMILA-TORTA-DE-FRANGO-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,38389.0,54849,62920,0.01,–,–,–,200.0,1.14714945,84.0,2.38095238,83.0,0.15132455,1.53846154,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|04-08-CAMILA-TORTA-DE-FRANGO-IG,VIDEO|HABITOS|04-08-CAMILA-TORTA-DE-FRANGO-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,38389.0,54849,62920,0.01,–,–,–,200.0,1.14714945,84.0,2.38095238,83.0,0.15132455,1.53846154,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|INSTITUCIONAL|01-08-AGOSTO-DOURADO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,10902.0,16904,34191,0.02,–,–,–,200.0,2.02265736,0.0,,,,0.5988024,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|INSTITUCIONAL|01-08-AGOSTO-DOURADO-FB,VIDEO|HABITOS|01-08-AGOSTO-DOURADO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,10902.0,16904,34191,0.02,–,–,–,200.0,2.02265736,0.0,,,,0.5988024,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|04-08-CAMILA-TORTA-DE-FRANGO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,32101.0,45776,70846,0.01,–,–,–,200.0,1.5476669,2.0,100.0,2.0,0.0043691,0.12507817,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|04-08-CAMILA-TORTA-DE-FRANGO-FB,VIDEO|HABITOS|04-08-CAMILA-TORTA-DE-FRANGO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,32101.0,45776,70846,0.01,–,–,–,200.0,1.5476669,2.0,100.0,2.0,0.0043691,0.12507817,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|11-08-BRUNO-MAC-N-CHEESE-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,16005.0,20540,33862,0.01,–,–,–,200.0,1.64858812,0.0,,,,0.28490028,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|11-08-BRUNO-MAC-N-CHEESE-FB,VIDEO|HABITOS|11-08-BRUNO-MAC-N-CHEESE-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,16005.0,20540,33862,0.01,–,–,–,200.0,1.64858812,0.0,,,,0.28490028,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-AGOSTO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,35304.0,91440,178997,0.05,–,–,–,1720.0,1.957535,130.0,13.23076923,130.0,0.14216973,0.31002163,0.0,,2023-06-01,2023-11-30,1720.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|21-11-QUAL-HABITO-VOCE-QUER-MUDAR-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2799.0,29772,40041,0.14,–,–,–,400.0,1.3449214,22.0,18.18181818,22.0,0.07389493,0.15564202,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|21-11-QUAL-HABITO-VOCE-QUER-MUDAR-FB,FOTO|HABITOS|21-11-QUAL-HABITO-VOCE-QUER-MUDAR-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2799.0,29772,40041,0.14,Na média,Na média,Na média,400.0,1.3449214,22.0,18.18181818,22.0,0.07389493,0.15564202,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|23-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,27223.0,46368,91401,0.01,–,–,–,400.0,1.97120859,22.0,18.18181818,22.0,0.04744651,1.68776371,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|23-11-NOVEMBRO-AZUL-FB,VIDEO|HABITOS|23-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,27223.0,46368,91401,0.01,Acima da média,Abaixo da média – 35% mais baixos dos anúncios,Acima da média,400.0,1.97120859,22.0,18.18181818,22.0,0.04744651,1.68776371,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|16-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1449.0,10426,15455,0.22,–,–,–,320.0,1.48235181,37.0,8.64864865,37.0,0.35488203,0.22408964,0.0,,2023-06-01,2023-11-30,320.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|16-11-NOVEMBRO-AZUL-FB,FOTO|HABITOS|16-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1449.0,10426,15455,0.22,Acima da média,Na média,Abaixo da média – 35% mais baixos dos anúncios,320.0,1.48235181,37.0,8.64864865,37.0,0.35488203,0.22408964,0.0,,2023-06-01,2023-11-30,320.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|02-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1357.0,9168,12764,0.15,–,–,–,200.0,1.39223386,19.0,10.52631579,19.0,0.20724258,0.1510574,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|02-11-NOVEMBRO-AZUL-FB,FOTO|HABITOS|02-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1357.0,9168,12764,0.15,–,–,–,200.0,1.39223386,19.0,10.52631579,19.0,0.20724258,0.1510574,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|06-11-DORMIR-E-SEU-PRIMEIRO-HABITO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,940.0,3008,4806,0.21,–,–,–,200.0,1.59773936,0.0,,,,0.21528525,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|06-11-DORMIR-E-SEU-PRIMEIRO-HABITO-FB,FOTO|HABITOS|06-11-DORMIR-E-SEU-PRIMEIRO-HABITO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,940.0,3008,4806,0.21,–,–,–,200.0,1.59773936,0.0,,,,0.21528525,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-NOVEMBRO
